Area,Year,Temperature Change
Central America,2008,0.798
Central America,2008,0.724
Central America,2008,0.633
Central America,2008,-0.219
Central America,2008,0.321
Central America,2008,-0.05
Central America,2008,0.327
Central America,2008,0.211
Central America,2008,0.881
South America,2008,0.469
South America,2008,0.536
South America,2008,0.443
South America,2008,0.61
South America,2008,0.087
South America,2008,0.17
South America,2008,1.377
South America,2008,1.0
South America,2008,0.497
South America,2008,1.057
South America,2008,1.147
South America,2008,0.77
Central Asia,2008,-5.952
Central Asia,2008,0.022
Central Asia,2008,7.837
Central Asia,2008,2.437
Central Asia,2008,2.217
Central Asia,2008,1.483
Central Asia,2008,1.859
Central Asia,2008,2.121
Central Asia,2008,-0.381
Central Asia,2008,1.908
Central Asia,2008,3.09
Central Asia,2008,0.914
Eastern Asia,2008,-0.474
Eastern Asia,2008,-0.533
Eastern Asia,2008,3.533
Eastern Asia,2008,1.82
Eastern Asia,2008,1.159
Eastern Asia,2008,0.99
Eastern Asia,2008,0.938
Eastern Asia,2008,0.44
Eastern Asia,2008,1.163
Eastern Asia,2008,1.551
Eastern Asia,2008,1.439
Eastern Asia,2008,1.594
Southern Asia,2008,-1.598
Southern Asia,2008,-1.039
Southern Asia,2008,2.127
Southern Asia,2008,0.822
Southern Asia,2008,0.913
Southern Asia,2008,0.32
Southern Asia,2008,0.667
Southern Asia,2008,0.35
Southern Asia,2008,0.833
Southern Asia,2008,1.155
Southern Asia,2008,0.665
Southern Asia,2008,1.201
South-Eastern Asia,2008,0.694
South-Eastern Asia,2008,-0.221
South-Eastern Asia,2008,0.077
South-Eastern Asia,2008,0.21
South-Eastern Asia,2008,-0.133
South-Eastern Asia,2008,0.215
South-Eastern Asia,2008,0.179
South-Eastern Asia,2008,0.37
South-Eastern Asia,2008,0.522
South-Eastern Asia,2008,0.699
South-Eastern Asia,2008,0.421
South-Eastern Asia,2008,0.191
Western Asia,2008,-2.08
Western Asia,2008,-1.091
Western Asia,2008,3.325
Western Asia,2008,2.418
Western Asia,2008,0.788
Western Asia,2008,1.23
Western Asia,2008,1.275
Western Asia,2008,1.77
Western Asia,2008,1.504
Western Asia,2008,0.535
Western Asia,2008,0.513
Western Asia,2008,-0.229
Eastern Europe,2008,1.723
Eastern Europe,2008,4.268
Eastern Europe,2008,5.054
Eastern Europe,2008,1.122
Eastern Europe,2008,1.124
Eastern Europe,2008,1.083
Eastern Europe,2008,0.752
Eastern Europe,2008,1.177
Eastern Europe,2008,0.26
Eastern Europe,2008,3.238
Eastern Europe,2008,3.262
Eastern Europe,2008,2.213
Northern Europe,2008,4.425
Northern Europe,2008,4.971
Northern Europe,2008,1.159
Northern Europe,2008,1.648
Northern Europe,2008,1.257
Northern Europe,2008,0.26
Northern Europe,2008,0.96
Northern Europe,2008,0.081
Northern Europe,2008,0.1
Northern Europe,2008,0.859
Northern Europe,2008,1.077
Northern Europe,2008,2.28
Southern Europe,2008,1.79
Southern Europe,2008,1.75
Southern Europe,2008,1.329
Southern Europe,2008,1.447
Southern Europe,2008,0.932
Southern Europe,2008,1.637
Southern Europe,2008,1.088
Southern Europe,2008,1.588
Southern Europe,2008,-0.131
Southern Europe,2008,0.838
Southern Europe,2008,0.183
Southern Europe,2008,0.362
Western Europe,2008,3.547
Western Europe,2008,2.984
Western Europe,2008,0.693
Western Europe,2008,0.494
Western Europe,2008,2.556
Western Europe,2008,1.547
Western Europe,2008,1.106
Western Europe,2008,1.089
Western Europe,2008,-0.746
Western Europe,2008,0.35
Western Europe,2008,0.87
Western Europe,2008,-0.066
Australia and New Zealand,2008,1.327
Australia and New Zealand,2008,-0.318
Australia and New Zealand,2008,0.565
Australia and New Zealand,2008,-0.322
Australia and New Zealand,2008,0.606
Australia and New Zealand,2008,1.128
Australia and New Zealand,2008,0.433
Australia and New Zealand,2008,-0.517
Australia and New Zealand,2008,1.518
Australia and New Zealand,2008,1.693
Australia and New Zealand,2008,0.209
Australia and New Zealand,2008,0.272
Antarctica,2009,0.895
Antarctica,2009,-0.421
Antarctica,2009,1.683
Antarctica,2009,-1.495
Antarctica,2009,4.367
Antarctica,2009,2.738
Antarctica,2009,2.83
Antarctica,2009,-0.369
Antarctica,2009,2.671
Antarctica,2009,0.451
Antarctica,2009,1.823
Antarctica,2009,1.187
South Africa,2009,0.514
South Africa,2009,0.479
South Africa,2009,0.443
South Africa,2009,1.459
South Africa,2009,0.929
South Africa,2009,1.098
South Africa,2009,0.101
South Africa,2009,1.015
South Africa,2009,0.804
South Africa,2009,1.159
South Africa,2009,0.132
South Africa,2009,0.65
Africa,2009,0.864
Africa,2009,0.928
Africa,2009,0.788
Africa,2009,0.851
Africa,2009,0.944
Africa,2009,1.452
Africa,2009,1.174
Africa,2009,1.133
Africa,2009,1.095
Africa,2009,1.093
Africa,2009,0.738
Africa,2009,1.559
Eastern Africa,2009,0.923
Eastern Africa,2009,0.816
Eastern Africa,2009,0.731
Eastern Africa,2009,0.578
Eastern Africa,2009,1.193
Eastern Africa,2009,1.717
Eastern Africa,2009,0.797
Eastern Africa,2009,1.119
Eastern Africa,2009,1.307
Eastern Africa,2009,0.889
Eastern Africa,2009,0.795
Eastern Africa,2009,1.326
Middle Africa,2009,1.063
Middle Africa,2009,0.877
Middle Africa,2009,0.714
Middle Africa,2009,0.534
Middle Africa,2009,0.874
Middle Africa,2009,1.294
Middle Africa,2009,0.972
Middle Africa,2009,0.94
Middle Africa,2009,0.913
Middle Africa,2009,0.482
Middle Africa,2009,0.795
Middle Africa,2009,0.806
Northern Africa,2009,1.378
Northern Africa,2009,0.834
Northern Africa,2009,0.735
Northern Africa,2009,0.925
Northern Africa,2009,0.656
Northern Africa,2009,1.583
Northern Africa,2009,1.916
Northern Africa,2009,1.387
Northern Africa,2009,1.205
Northern Africa,2009,1.531
Northern Africa,2009,0.879
Northern Africa,2009,2.166
Southern Africa,2009,0.441
Southern Africa,2009,0.164
Southern Africa,2009,-0.133
Southern Africa,2009,1.042
Southern Africa,2009,1.231
Southern Africa,2009,1.281
Southern Africa,2009,-0.35
Southern Africa,2009,0.617
Southern Africa,2009,1.004
Southern Africa,2009,0.863
Southern Africa,2009,0.264
Southern Africa,2009,1.101
Western Africa,2009,0.059
Western Africa,2009,1.561
Western Africa,2009,1.4
Western Africa,2009,1.287
Western Africa,2009,1.034
Western Africa,2009,1.239
Western Africa,2009,1.414
Western Africa,2009,1.226
Western Africa,2009,0.957
Western Africa,2009,1.454
Western Africa,2009,0.628
Western Africa,2009,1.97
Northern America,2009,0.956
Northern America,2009,1.312
Northern America,2009,-0.076
Northern America,2009,0.597
Northern America,2009,-0.06
Northern America,2009,0.264
Northern America,2009,0.183
Northern America,2009,0.32
Northern America,2009,1.627
Northern America,2009,-0.859
Northern America,2009,2.35
Northern America,2009,0.784
Central America,2009,1.438
Central America,2009,1.469
Central America,2009,0.841
Central America,2009,0.733
Central America,2009,1.167
Central America,2009,0.761
Central America,2009,1.563
Central America,2009,1.115
Central America,2009,0.868
Central America,2009,0.962
Central America,2009,0.541
Central America,2009,0.314
South America,2009,0.578
South America,2009,0.657
South America,2009,1.055
South America,2009,1.184
South America,2009,1.046
South America,2009,0.448
South America,2009,0.799
South America,2009,1.274
South America,2009,0.87
South America,2009,1.053
South America,2009,1.462
South America,2009,0.779
Central Asia,2009,1.945
Central Asia,2009,2.951
Central Asia,2009,3.83
Central Asia,2009,-0.778
Central Asia,2009,0.14
Central Asia,2009,0.474
Central Asia,2009,0.122
Central Asia,2009,0.076
Central Asia,2009,0.585
Central Asia,2009,1.967
Central Asia,2009,1.558
Central Asia,2009,0.704
Eastern Asia,2009,1.583
Eastern Asia,2009,3.4
Eastern Asia,2009,1.561
Eastern Asia,2009,2.468
Eastern Asia,2009,1.256
Eastern Asia,2009,0.779
Eastern Asia,2009,0.688
Eastern Asia,2009,0.609
Eastern Asia,2009,1.153
Eastern Asia,2009,1.601
Eastern Asia,2009,-0.813
Eastern Asia,2009,0.149
Southern Asia,2009,1.268
Southern Asia,2009,2.163
Southern Asia,2009,1.533
Southern Asia,2009,0.141
Southern Asia,2009,1.033
Southern Asia,2009,0.548
Southern Asia,2009,0.834
Southern Asia,2009,1.294
Southern Asia,2009,1.035
Southern Asia,2009,0.462
Southern Asia,2009,0.809
Southern Asia,2009,1.12
South-Eastern Asia,2009,0.228
South-Eastern Asia,2009,1.052
South-Eastern Asia,2009,0.558
South-Eastern Asia,2009,0.466
South-Eastern Asia,2009,0.217
South-Eastern Asia,2009,0.657
South-Eastern Asia,2009,0.562
South-Eastern Asia,2009,0.917
South-Eastern Asia,2009,0.948
South-Eastern Asia,2009,0.87
South-Eastern Asia,2009,0.727
South-Eastern Asia,2009,0.867
Western Asia,2009,0.044
Western Asia,2009,1.999
Western Asia,2009,0.581
Western Asia,2009,0.465
Western Asia,2009,1.095
Western Asia,2009,1.756
Western Asia,2009,0.971
Western Asia,2009,1.071
Western Asia,2009,0.521
Western Asia,2009,1.468
Western Asia,2009,0.859
Western Asia,2009,1.979
Eastern Europe,2009,2.149
Eastern Europe,2009,-0.389
Eastern Europe,2009,1.632
Eastern Europe,2009,2.178
Eastern Europe,2009,0.985
Eastern Europe,2009,0.931
Eastern Europe,2009,0.435
Eastern Europe,2009,0.467
Eastern Europe,2009,1.622
Eastern Europe,2009,2.033
Eastern Europe,2009,0.432
Eastern Europe,2009,-1.569
Northern Europe,2009,2.257
Northern Europe,2009,0.582
Northern Europe,2009,1.589
Northern Europe,2009,2.394
Northern Europe,2009,1.86
Northern Europe,2009,-0.037
Northern Europe,2009,0.828
Northern Europe,2009,1.191
Northern Europe,2009,1.66
Northern Europe,2009,-0.933
Northern Europe,2009,2.646
Northern Europe,2009,-0.871
Southern Europe,2009,0.334
Southern Europe,2009,0.04
Southern Europe,2009,1.064
Southern Europe,2009,1.18
Southern Europe,2009,2.247
Southern Europe,2009,1.727
Southern Europe,2009,1.639
Southern Europe,2009,2.226
Southern Europe,2009,1.222
Southern Europe,2009,1.373
Southern Europe,2009,1.774
Southern Europe,2009,1.154
Western Europe,2009,-1.005
Western Europe,2009,0.193
Western Europe,2009,0.842
Western Europe,2009,3.136
Western Europe,2009,2.223
Western Europe,2009,0.861
Western Europe,2009,1.521
Western Europe,2009,2.532
Western Europe,2009,1.44
Western Europe,2009,0.351
Western Europe,2009,3.059
Western Europe,2009,-0.065
Australia and New Zealand,2009,0.676
Australia and New Zealand,2009,0.663
Australia and New Zealand,2009,0.511
Australia and New Zealand,2009,0.72
Australia and New Zealand,2009,0.337
Australia and New Zealand,2009,0.663
Australia and New Zealand,2009,0.865
Australia and New Zealand,2009,2.518
Australia and New Zealand,2009,1.379
Australia and New Zealand,2009,0.544
Australia and New Zealand,2009,2.111
Australia and New Zealand,2009,1.058
Antarctica,2010,2.022
Antarctica,2010,1.98
Antarctica,2010,2.779
Antarctica,2010,-3.382
Antarctica,2010,2.507
Antarctica,2010,-1.149
Antarctica,2010,0.563
Antarctica,2010,1.32
Antarctica,2010,-0.241
Antarctica,2010,1.323
Antarctica,2010,0.844
Antarctica,2010,0.856
South Africa,2010,0.558
South Africa,2010,1.186
South Africa,2010,1.627
South Africa,2010,1.128
South Africa,2010,1.771
South Africa,2010,0.576
South Africa,2010,1.665
South Africa,2010,1.537
South Africa,2010,1.896
South Africa,2010,0.963
South Africa,2010,0.782
South Africa,2010,0.426
Africa,2010,1.602
Africa,2010,2.412
Africa,2010,1.692
Africa,2010,2.105
Africa,2010,1.611
Africa,2010,1.241
Africa,2010,1.181
Africa,2010,1.093
Africa,2010,1.103
Africa,2010,1.416
Africa,2010,1.471
Africa,2010,1.177
Eastern Africa,2010,1.259
Eastern Africa,2010,1.274
Eastern Africa,2010,0.988
Eastern Africa,2010,1.215
Eastern Africa,2010,1.736
Eastern Africa,2010,1.37
Eastern Africa,2010,0.965
Eastern Africa,2010,0.654
Eastern Africa,2010,0.966
Eastern Africa,2010,1.653
Eastern Africa,2010,1.388
Eastern Africa,2010,0.992
Middle Africa,2010,1.201
Middle Africa,2010,1.883
Middle Africa,2010,1.102
Middle Africa,2010,1.65
Middle Africa,2010,1.666
Middle Africa,2010,1.163
Middle Africa,2010,0.946
Middle Africa,2010,0.85
Middle Africa,2010,1.025
Middle Africa,2010,1.037
Middle Africa,2010,0.962
Middle Africa,2010,0.499
Northern Africa,2010,2.44
Northern Africa,2010,3.443
Northern Africa,2010,2.479
Northern Africa,2010,3.007
Northern Africa,2010,1.125
Northern Africa,2010,1.502
Northern Africa,2010,1.574
Northern Africa,2010,1.587
Northern Africa,2010,1.439
Northern Africa,2010,1.76
Northern Africa,2010,2.161
Northern Africa,2010,2.063
Southern Africa,2010,0.325
Southern Africa,2010,1.275
Southern Africa,2010,1.612
Southern Africa,2010,1.344
Southern Africa,2010,2.194
Southern Africa,2010,0.619
Southern Africa,2010,1.525
Southern Africa,2010,1.702
Southern Africa,2010,1.983
Southern Africa,2010,1.35
Southern Africa,2010,0.512
Southern Africa,2010,0.266
Western Africa,2010,1.779
Western Africa,2010,3.218
Western Africa,2010,1.997
Western Africa,2010,2.587
Western Africa,2010,1.846
Western Africa,2010,1.103
Western Africa,2010,0.961
Western Africa,2010,0.852
Western Africa,2010,0.478
Western Africa,2010,1.132
Western Africa,2010,1.566
Western Africa,2010,1.268
Northern America,2010,2.567
Northern America,2010,2.82
Northern America,2010,3.518
Northern America,2010,3.357
Northern America,2010,0.704
Northern America,2010,0.934
Northern America,2010,0.999
Northern America,2010,1.357
Northern America,2010,1.052
Northern America,2010,1.773
Northern America,2010,2.052
Northern America,2010,1.777
Central America,2010,0.152
Central America,2010,-0.207
Central America,2010,-0.082
Central America,2010,0.462
Central America,2010,0.85
Central America,2010,1.153
Central America,2010,0.305
Central America,2010,0.933
Central America,2010,0.728
Central America,2010,0.156
Central America,2010,-0.047
Central America,2010,0.074
South America,2010,1.025
South America,2010,1.387
South America,2010,1.613
South America,2010,0.958
South America,2010,0.764
South America,2010,1.166
South America,2010,0.581
South America,2010,0.389
South America,2010,0.982
South America,2010,0.77
South America,2010,0.457
South America,2010,0.736
Central Asia,2010,1.002
Central Asia,2010,-1.511
Central Asia,2010,2.108
Central Asia,2010,1.042
Central Asia,2010,0.787
Central Asia,2010,2.458
Central Asia,2010,0.782
Central Asia,2010,2.5
Central Asia,2010,0.919
Central Asia,2010,2.215
Central Asia,2010,4.374
Central Asia,2010,1.943
Eastern Asia,2010,1.379
Eastern Asia,2010,0.977
Eastern Asia,2010,0.027
Eastern Asia,2010,-1.143
Eastern Asia,2010,0.839
Eastern Asia,2010,1.424
Eastern Asia,2010,1.651
Eastern Asia,2010,1.043
Eastern Asia,2010,1.379
Eastern Asia,2010,0.806
Eastern Asia,2010,1.889
Eastern Asia,2010,0.625
Southern Asia,2010,1.596
Southern Asia,2010,1.451
Southern Asia,2010,2.831
Southern Asia,2010,2.215
Southern Asia,2010,1.319
Southern Asia,2010,1.056
Southern Asia,2010,0.929
Southern Asia,2010,0.69
Southern Asia,2010,0.496
Southern Asia,2010,1.695
Southern Asia,2010,1.213
Southern Asia,2010,0.378
South-Eastern Asia,2010,1.131
South-Eastern Asia,2010,1.508
South-Eastern Asia,2010,1.159
South-Eastern Asia,2010,1.134
South-Eastern Asia,2010,1.369
South-Eastern Asia,2010,1.065
South-Eastern Asia,2010,0.872
South-Eastern Asia,2010,0.691
South-Eastern Asia,2010,0.776
South-Eastern Asia,2010,0.573
South-Eastern Asia,2010,0.471
South-Eastern Asia,2010,0.579
Western Asia,2010,2.684
Western Asia,2010,2.667
Western Asia,2010,2.59
Western Asia,2010,1.62
Western Asia,2010,1.597
Western Asia,2010,2.026
Western Asia,2010,2.094
Western Asia,2010,2.937
Western Asia,2010,2.318
Western Asia,2010,1.853
Western Asia,2010,1.962
Western Asia,2010,1.785
Eastern Europe,2010,-1.112
Eastern Europe,2010,-1.139
Eastern Europe,2010,0.541
Eastern Europe,2010,0.978
Eastern Europe,2010,2.448
Eastern Europe,2010,1.597
Eastern Europe,2010,1.9
Eastern Europe,2010,1.459
Eastern Europe,2010,0.471
Eastern Europe,2010,1.438
Eastern Europe,2010,3.913
Eastern Europe,2010,-0.77
Northern Europe,2010,-2.517
Northern Europe,2010,-1.833
Northern Europe,2010,0.304
Northern Europe,2010,1.689
Northern Europe,2010,1.272
Northern Europe,2010,-0.052
Northern Europe,2010,2.402
Northern Europe,2010,0.886
Northern Europe,2010,0.781
Northern Europe,2010,0.276
Northern Europe,2010,-2.092
Northern Europe,2010,-4.446
Southern Europe,2010,0.319
Southern Europe,2010,0.516
Southern Europe,2010,0.598
Southern Europe,2010,1.764
Southern Europe,2010,0.613
Southern Europe,2010,1.016
Southern Europe,2010,2.234
Southern Europe,2010,2.0
Southern Europe,2010,0.52
Southern Europe,2010,-0.212
Southern Europe,2010,1.318
Southern Europe,2010,0.237
Western Europe,2010,-2.029
Western Europe,2010,-0.435
Western Europe,2010,0.497
Western Europe,2010,1.608
Western Europe,2010,-0.518
Western Europe,2010,1.25
Western Europe,2010,3.004
Western Europe,2010,0.668
Western Europe,2010,-0.448
Western Europe,2010,-0.239
Western Europe,2010,0.64
Western Europe,2010,-3.013
Australia and New Zealand,2010,0.849
Australia and New Zealand,2010,1.065
Australia and New Zealand,2010,0.427
Australia and New Zealand,2010,1.482
Australia and New Zealand,2010,0.862
Australia and New Zealand,2010,0.389
Australia and New Zealand,2010,1.133
Australia and New Zealand,2010,0.304
Australia and New Zealand,2010,0.478
Australia and New Zealand,2010,-0.07
Australia and New Zealand,2010,-0.269
Australia and New Zealand,2010,-0.246
Antarctica,2011,1.525
Antarctica,2011,1.937
Antarctica,2011,-0.917
Antarctica,2011,-0.984
Antarctica,2011,-2.658
Antarctica,2011,-1.688
Antarctica,2011,2.243
Antarctica,2011,3.752
Antarctica,2011,0.309
Antarctica,2011,1.41
Antarctica,2011,2.917
Antarctica,2011,0.764
South Africa,2011,0.283
South Africa,2011,1.027
South Africa,2011,1.725
South Africa,2011,0.299
South Africa,2011,0.917
South Africa,2011,0.031
South Africa,2011,-0.531
South Africa,2011,0.493
South Africa,2011,0.971
South Africa,2011,0.761
South Africa,2011,-0.277
South Africa,2011,0.463
Africa,2011,0.643
Africa,2011,0.632
Africa,2011,1.147
Africa,2011,1.151
Africa,2011,1.138
Africa,2011,1.092
Africa,2011,1.196
Africa,2011,0.943
Africa,2011,1.126
Africa,2011,0.606
Africa,2011,0.554
Africa,2011,0.206
Eastern Africa,2011,0.856
Eastern Africa,2011,0.777
Eastern Africa,2011,0.674
Eastern Africa,2011,1.502
Eastern Africa,2011,1.234
Eastern Africa,2011,1.529
Eastern Africa,2011,1.156
Eastern Africa,2011,0.827
Eastern Africa,2011,1.068
Eastern Africa,2011,0.589
Eastern Africa,2011,0.657
Eastern Africa,2011,0.903
Middle Africa,2011,0.241
Middle Africa,2011,1.103
Middle Africa,2011,1.028
Middle Africa,2011,0.946
Middle Africa,2011,1.274
Middle Africa,2011,1.07
Middle Africa,2011,1.072
Middle Africa,2011,0.793
Middle Africa,2011,0.361
Middle Africa,2011,0.332
Middle Africa,2011,0.38
Middle Africa,2011,-0.201
Northern Africa,2011,1.442
Northern Africa,2011,-0.034
Northern Africa,2011,1.122
Northern Africa,2011,1.382
